Name,Product_ID,Date,Sales,Revenue,EndOfDayStock
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-44,20855,2010-05-18,3,4.95,935
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-45,20855,2010-05-26,2,3.3,933
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-46,20855,2010-05-27,3,4.95,930
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-47,20855,2010-06-03,2,3.3,928
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-48,20855,2010-06-06,8,13.2,920
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-49,20855,2010-06-07,8,13.2,912
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-50,20855,2010-06-08,1,1.65,911
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-51,20855,2010-06-15,1,1.65,910
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-52,20855,2010-06-20,2,3.3,908
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-53,20855,2010-06-23,10,16.5,898
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-54,20855,2010-06-27,3,4.95,895
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-55,20855,2010-06-30,3,4.95,892
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-56,20855,2010-07-01,1,1.65,891
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-57,20855,2010-07-02,2,3.3,889
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-58,20855,2010-07-04,2,3.3,887
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-59,20855,2010-07-08,4,6.6,883
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-60,20855,2010-07-09,4,6.6,879
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-61,20855,2010-07-12,3,4.95,876
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-62,20855,2010-07-28,3,4.95,873
HOTA DIN INOX PROFESIONALA CUBICA 2000X1100 MM CU VENTILATOR HCBI11-63,20855,2010-09-15,1,1.65,872
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-25,20761,2009-12-02,2,7.5,1165
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-26,20761,2009-12-03,1,3.75,1164
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-27,20761,2009-12-06,1,3.75,1163
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-28,20761,2009-12-07,16,20,1147
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-29,20761,2009-12-08,1,3.75,1146
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-30,20761,2009-12-11,1,3.75,1145
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-31,20761,2009-12-13,16,20,1129
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-32,20761,2009-12-14,96,120,1033
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-33,20761,2009-12-17,3,11.25,1030
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-34,20761,2010-01-21,1,3.75,1029
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-35,20761,2010-02-07,1,3.75,1028
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-36,20761,2010-02-16,3,11.25,1025
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-37,20761,2010-02-21,1,3.75,1024
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-38,20761,2010-02-24,1,3.75,1023
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-39,20761,2010-03-04,4,15,1019
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-40,20761,2010-03-05,1,3.75,1018
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-41,20761,2010-03-08,4,15,1014
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-42,20761,2010-03-15,4,15,1010
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-43,20761,2010-03-16,20,75,990
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-44,20761,2010-03-22,4,15,986
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-45,20761,2010-03-28,1,3.75,985
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-46,20761,2010-03-29,1,3.75,984
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-47,20761,2010-04-01,4,15,980
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-48,20761,2010-04-07,4,15,976
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-49,20761,2010-04-13,1,3.75,975
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-50,20761,2010-04-18,1,3.75,974
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-51,20761,2010-04-29,1,3.75,973
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-52,20761,2010-05-18,1,3.75,972
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-53,20761,2010-06-07,2,7.5,970
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-54,20761,2010-06-08,1,3.75,969
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-55,20761,2010-06-16,4,15,965
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-56,20761,2010-06-28,4,11.8,961
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-57,20761,2010-06-30,1,3.75,960
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-58,20761,2010-07-01,6,22.5,954
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-59,20761,2010-07-02,1,3.75,953
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-60,20761,2010-07-05,1,3.75,952
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-61,20761,2010-07-11,2,7.5,950
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-62,20761,2010-07-14,2,7.5,948
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-63,20761,2010-07-25,1,3.75,947
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-64,20761,2010-07-28,1,3.75,946
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-65,20761,2010-08-20,4,15,942
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-66,20761,2010-08-22,1,3.75,941
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-67,20761,2010-08-29,4,15,937
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-68,20761,2010-09-03,1,3.75,936
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-69,20761,2010-09-19,1,3.75,935
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-70,20761,2010-09-21,1,3.75,934
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-71,20761,2010-09-22,2,7.5,932
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-72,20761,2010-09-29,4,15,928
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-73,20761,2010-10-07,1,3.75,927
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-74,20761,2010-10-12,4,15,923
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-75,20761,2010-10-14,3,11.25,920
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-76,20761,2010-10-17,2,7.5,918
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-77,20761,2010-11-02,1,3.75,917
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-78,20761,2010-11-04,33,98.15,884
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-79,20761,2010-11-08,2,7.5,882
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-80,20761,2010-11-10,4,15,878
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-81,20761,2010-11-17,1,3.75,877
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-82,20761,2010-11-19,1,3.75,876
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-83,20761,2010-11-21,1,3.75,875
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-84,20761,2010-11-22,12,45,863
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-85,20761,2010-11-25,1,3.75,862
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-86,20761,2010-11-28,2,7.5,860
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-87,20761,2010-12-08,4,15,856
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-88,20761,2010-12-09,8,30,848
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-89,20761,2010-12-10,3,11.25,845
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-90,20761,2010-12-16,1,3.75,844
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-91,20761,2011-01-17,1,3.75,843
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-92,20761,2011-01-27,2,7.5,841
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-93,20761,2011-01-30,3,11.25,838
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-94,20761,2011-02-07,2,7.5,836
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-95,20761,2011-02-15,3,11.25,833
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-96,20761,2011-02-16,1,3.75,832
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-97,20761,2011-03-01,1,3.75,831
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-98,20761,2011-03-07,1,3.75,830
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-99,20761,2011-03-14,1,3.75,829
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-100,20761,2011-04-07,2,7.5,827
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-101,20761,2011-04-11,2,7.5,825
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-102,20761,2011-04-28,4,15,821
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-103,20761,2011-05-10,1,3.75,820
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-104,20761,2011-05-12,4,15,816
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-105,20761,2011-05-18,4,15,812
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-106,20761,2011-05-29,1,3.75,811
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-107,20761,2011-06-20,4,15,807
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-108,20761,2011-06-30,4,15,803
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-109,20761,2011-07-03,2,7.5,801
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-110,20761,2011-07-12,8,30,793
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-111,20761,2011-07-13,1,3.75,792
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-112,20761,2011-07-14,4,15,788
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-113,20761,2011-07-31,1,3.75,787
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-114,20761,2011-08-18,1,3.75,786
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-115,20761,2011-08-30,1,3.75,785
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-116,20761,2011-09-04,2,7.5,783
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-117,20761,2011-09-07,4,15,779
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-118,20761,2011-09-11,2,7.5,777
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-119,20761,2011-09-23,4,15,773
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-120,20761,2011-09-30,3,11.25,770
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-121,20761,2011-10-06,2,7.5,768
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-122,20761,2011-10-13,1,3.75,767
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-123,20761,2011-10-14,1,3.75,766
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-124,20761,2011-10-17,6,22.5,760
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-125,20761,2011-10-19,1,3.75,759
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-126,20761,2011-11-03,3,11.25,756
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-127,20761,2011-11-17,5,18.75,751
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-128,20761,2011-11-20,1,3.75,750
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-129,20761,2011-11-23,2,14.92,748
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-130,20761,2011-12-04,1,3.75,747
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-131,20761,2011-12-05,1,3.75,746
HOTA DIN INOX PROFESIONALA CUBICA 2500X1100 MM CU VENTILATOR HCBM11-132,20761,2011-12-07,2,7.5,744
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404025,20765,2009-12-01,32,94.4,21
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404026,20765,2009-12-02,2,7.5,19
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404027,20765,2009-12-11,1,3.75,18
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404028,20765,2009-12-13,34,47.5,1060
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404029,20765,2009-12-14,96,120,964
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404030,20765,2009-12-18,16,20,948
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404031,20765,2010-01-07,1,3.75,947
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404032,20765,2010-01-14,4,15,943
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404033,20765,2010-01-17,2,7.5,941
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404034,20765,2010-01-21,1,3.75,940
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404035,20765,2010-01-26,1,3.75,939
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404036,20765,2010-01-28,4,15,935
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404037,20765,2010-02-04,1,3.75,934
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404038,20765,2010-02-07,1,3.75,933
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404039,20765,2010-02-08,2,7.5,931
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404040,20765,2010-02-16,1,3.75,930
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404041,20765,2010-02-19,3,11.25,927
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404042,20765,2010-02-21,4,15,923
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404043,20765,2010-03-01,4,15,919
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404044,20765,2010-03-04,4,15,915
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404045,20765,2010-03-05,5,18.75,910
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404046,20765,2010-03-15,4,15,906
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404047,20765,2010-03-17,1,3.75,905
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404048,20765,2010-03-18,1,3.75,904
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404049,20765,2010-03-23,2,7.5,902
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404050,20765,2010-04-01,4,15,898
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404051,20765,2010-04-07,4,15,894
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404052,20765,2010-04-13,1,3.75,893
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404053,20765,2010-04-30,1,3.75,892
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404054,20765,2010-05-17,17,23.75,875
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404055,20765,2010-06-09,1,3.75,874
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404056,20765,2010-06-28,4,11.8,870
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404057,20765,2010-07-02,3,11.25,867
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404058,20765,2010-07-05,2,7.5,865
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404059,20765,2010-07-07,2,7.5,863
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404060,20765,2010-07-08,1,3.75,862
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404061,20765,2010-07-11,2,7.5,860
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404062,20765,2010-07-21,4,15,856
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404063,20765,2010-08-08,4,15,852
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404064,20765,2010-08-13,2,7.5,850
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404065,20765,2010-08-22,4,15,846
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404066,20765,2010-10-14,3,11.25,843
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404067,20765,2010-10-17,1,3.75,842
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404068,20765,2010-10-31,1,3.75,841
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404069,20765,2010-11-04,5,18.75,836
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404070,20765,2010-11-08,1,3.75,835
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404071,20765,2010-11-09,3,11.25,832
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404072,20765,2010-11-14,3,11.25,829
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404073,20765,2010-11-16,1,3.75,828
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404074,20765,2010-11-17,2,7.5,826
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404075,20765,2010-11-19,1,3.75,825
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404076,20765,2010-11-21,3,11.25,822
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404077,20765,2010-11-24,1,3.75,821
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404078,20765,2010-11-26,1,3.75,820
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404079,20765,2010-11-28,1,3.75,819
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404080,20765,2010-11-29,3,11.25,816
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404081,20765,2010-12-01,4,15,812
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404082,20765,2010-12-05,2,7.5,810
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404083,20765,2010-12-06,2,7.5,808
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404084,20765,2010-12-08,2,7.5,806
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404085,20765,2010-12-09,2,7.5,804
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404086,20765,2010-12-10,2,7.5,802
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404087,20765,2010-12-14,1,3.75,801
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404088,20765,2011-01-17,1,3.75,800
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404089,20765,2011-01-27,2,7.5,798
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404090,20765,2011-02-01,1,3.75,797
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404091,20765,2011-02-07,1,3.75,796
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404092,20765,2011-02-21,4,15,792
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404093,20765,2011-03-01,1,3.75,791
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404094,20765,2011-03-07,3,11.25,788
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404095,20765,2011-03-21,4,15,784
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404096,20765,2011-04-11,1,3.75,783
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404097,20765,2011-04-28,4,15,779
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404098,20765,2011-05-12,2,7.5,777
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404099,20765,2011-05-22,4,15,773
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404100,20765,2011-06-30,8,30,765
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404101,20765,2011-07-12,1,3.75,764
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404102,20765,2011-07-14,4,15,760
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404103,20765,2011-07-21,4,15,756
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404104,20765,2011-07-31,1,3.75,755
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404105,20765,2011-08-05,2,7.5,753
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404106,20765,2011-08-17,1,3.75,752
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404107,20765,2011-08-18,8,30,744
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404108,20765,2011-08-28,1,3.75,743
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404109,20765,2011-09-02,4,15,739
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404110,20765,2011-09-04,1,3.75,738
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404111,20765,2011-10-02,1,3.75,737
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404112,20765,2011-10-13,2,7.5,735
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404113,20765,2011-10-14,1,3.75,734
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404114,20765,2011-10-17,2,7.5,732
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404115,20765,2011-10-19,2,7.5,730
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404116,20765,2011-10-20,1,3.75,729
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404117,20765,2011-10-24,1,7.46,728
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404118,20765,2011-10-26,2,7.5,726
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404119,20765,2011-11-02,1,3.75,725
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404120,20765,2011-11-03,1,3.75,724
MASA DIN INOX CU SPALATOR 1000X600X850 MM MS6P-10-1404121,20765,2011-11-04,1,3.75,723
